Datetime,AEP_MW
2018-07-01 09:00:00,14158.0
2018-07-01 10:00:00,15715.0
2018-07-01 11:00:00,17012.0
2018-07-01 12:00:00,18277.0
2018-07-01 13:00:00,19272.0
2018-07-01 14:00:00,20012.0
2018-07-01 15:00:00,20374.0
2018-07-01 16:00:00,20726.0
2018-07-01 17:00:00,20924.0
2018-07-01 18:00:00,20871.0
2018-07-01 19:00:00,20580.0
2018-07-01 20:00:00,19863.0
2018-07-01 21:00:00,19115.0
2018-07-01 22:00:00,18592.0
2018-07-01 23:00:00,17648.0
2018-07-02 00:00:00,16418.0
2018-06-30 01:00:00,14981.0
2018-06-30 02:00:00,13938.0
2018-06-30 03:00:00,13298.0
2018-06-30 04:00:00,12809.0
2018-06-30 05:00:00,12459.0
2018-06-30 06:00:00,12423.0
2018-06-30 07:00:00,12386.0
2018-06-30 08:00:00,13080.0
2018-06-30 09:00:00,14336.0
2018-06-30 10:00:00,15664.0
2018-06-30 11:00:00,17016.0
2018-06-30 12:00:00,17932.0
2018-06-30 13:00:00,19001.0
2018-06-30 14:00:00,19627.0
2018-06-30 15:00:00,20009.0
2018-06-30 16:00:00,20433.0
2018-06-30 17:00:00,20685.0
2018-06-30 18:00:00,20745.0
2018-06-30 19:00:00,20420.0
2018-06-30 20:00:00,19888.0
2018-06-30 21:00:00,19067.0
2018-06-30 22:00:00,18389.0
2018-06-30 23:00:00,17393.0
2018-07-01 00:00:00,16039.0
2018-06-29 01:00:00,14515.0
2018-06-29 02:00:00,13721.0
2018-06-29 03:00:00,12964.0
2018-06-29 04:00:00,12720.0
2018-06-29 05:00:00,12641.0
2018-06-29 06:00:00,12993.0
2018-06-29 07:00:00,13558.0
2018-06-29 08:00:00,14505.0
2018-06-29 09:00:00,15552.0
2018-06-29 10:00:00,16725.0
2018-06-29 11:00:00,17867.0
2018-06-29 12:00:00,18684.0
2018-06-29 13:00:00,19530.0
2018-06-29 14:00:00,20228.0
2018-06-29 15:00:00,20579.0
2018-06-29 16:00:00,20711.0
2018-06-29 17:00:00,20842.0
2018-06-29 18:00:00,20899.0
2018-06-29 19:00:00,20659.0
2018-06-29 20:00:00,20405.0
2018-06-29 21:00:00,19578.0
2018-06-29 22:00:00,18945.0
2018-06-29 23:00:00,17624.0
2018-06-30 00:00:00,16268.0
2018-06-28 01:00:00,13702.0
2018-06-28 02:00:00,12973.0
2018-06-28 03:00:00,12639.0
2018-06-28 04:00:00,12454.0
2018-06-28 05:00:00,12345.0
2018-06-28 06:00:00,12810.0
2018-06-28 07:00:00,13461.0
2018-06-28 08:00:00,14352.0
2018-06-28 09:00:00,15124.0
2018-06-28 10:00:00,15796.0
2018-06-28 11:00:00,16742.0
2018-06-28 12:00:00,17449.0
2018-06-28 13:00:00,18285.0
2018-06-28 14:00:00,18807.0
2018-06-28 15:00:00,19406.0
2018-06-28 16:00:00,19677.0
2018-06-28 17:00:00,20083.0
2018-06-28 18:00:00,20147.0
2018-06-28 19:00:00,20061.0
2018-06-28 20:00:00,19578.0
2018-06-28 21:00:00,18816.0
2018-06-28 22:00:00,18304.0
2018-06-28 23:00:00,17157.0
2018-06-29 00:00:00,15747.0
2018-06-27 01:00:00,13118.0
2018-06-27 02:00:00,12641.0
2018-06-27 03:00:00,12286.0
2018-06-27 04:00:00,12081.0
2018-06-27 05:00:00,12256.0
2018-06-27 06:00:00,12795.0
2018-06-27 07:00:00,13538.0
2018-06-27 08:00:00,14256.0
2018-06-27 09:00:00,14810.0
2018-06-27 10:00:00,15170.0
2018-06-27 11:00:00,15710.0
2018-06-27 12:00:00,16095.0
2018-06-27 13:00:00,16640.0
2018-06-27 14:00:00,17297.0
2018-06-27 15:00:00,17649.0
2018-06-27 16:00:00,17801.0
2018-06-27 17:00:00,17831.0
2018-06-27 18:00:00,17726.0
2018-06-27 19:00:00,17682.0
2018-06-27 20:00:00,17396.0
2018-06-27 21:00:00,16897.0
2018-06-27 22:00:00,16666.0
2018-06-27 23:00:00,15936.0
2018-06-28 00:00:00,14638.0
2018-06-26 01:00:00,13301.0
2018-06-26 02:00:00,12594.0
2018-06-26 03:00:00,12228.0
2018-06-26 04:00:00,12020.0
2018-06-26 05:00:00,11975.0
2018-06-26 06:00:00,12483.0
2018-06-26 07:00:00,13107.0
2018-06-26 08:00:00,13870.0
2018-06-26 09:00:00,14543.0
2018-06-26 10:00:00,15119.0
2018-06-26 11:00:00,16010.0
2018-06-26 12:00:00,16638.0
2018-06-26 13:00:00,17198.0
2018-06-26 14:00:00,17493.0
2018-06-26 15:00:00,17494.0
2018-06-26 16:00:00,17395.0
2018-06-26 17:00:00,17122.0
2018-06-26 18:00:00,16855.0
2018-06-26 19:00:00,16545.0
2018-06-26 20:00:00,16262.0
2018-06-26 21:00:00,15951.0
2018-06-26 22:00:00,15800.0
2018-06-26 23:00:00,14973.0
2018-06-27 00:00:00,14013.0
2018-06-25 01:00:00,13136.0
2018-06-25 02:00:00,12512.0
2018-06-25 03:00:00,12057.0
2018-06-25 04:00:00,11860.0
2018-06-25 05:00:00,11875.0
2018-06-25 06:00:00,12495.0
2018-06-25 07:00:00,13201.0
2018-06-25 08:00:00,14098.0
2018-06-25 09:00:00,14721.0
2018-06-25 10:00:00,15294.0
2018-06-25 11:00:00,15945.0
2018-06-25 12:00:00,16435.0
2018-06-25 13:00:00,16954.0
2018-06-25 14:00:00,17432.0
2018-06-25 15:00:00,17660.0
2018-06-25 16:00:00,17696.0
2018-06-25 17:00:00,17692.0
2018-06-25 18:00:00,17556.0
2018-06-25 19:00:00,17451.0
2018-06-25 20:00:00,17068.0
2018-06-25 21:00:00,16601.0
2018-06-25 22:00:00,16337.0
2018-06-25 23:00:00,15436.0
2018-06-26 00:00:00,14265.0
2018-06-24 01:00:00,12652.0
2018-06-24 02:00:00,12085.0
2018-06-24 03:00:00,11627.0
2018-06-24 04:00:00,11374.0
2018-06-24 05:00:00,11248.0
2018-06-24 06:00:00,11275.0
2018-06-24 07:00:00,11180.0
2018-06-24 08:00:00,11745.0
2018-06-24 09:00:00,12672.0
2018-06-24 10:00:00,13577.0
2018-06-24 11:00:00,14374.0
2018-06-24 12:00:00,15219.0
2018-06-24 13:00:00,15833.0
2018-06-24 14:00:00,16405.0
2018-06-24 15:00:00,16821.0
2018-06-24 16:00:00,17202.0
2018-06-24 17:00:00,17469.0
2018-06-24 18:00:00,17657.0
2018-06-24 19:00:00,17472.0
2018-06-24 20:00:00,17084.0
2018-06-24 21:00:00,16544.0
2018-06-24 22:00:00,16152.0
2018-06-24 23:00:00,15332.0
2018-06-25 00:00:00,14132.0
2018-06-23 01:00:00,13054.0
2018-06-23 02:00:00,12371.0
2018-06-23 03:00:00,11913.0
2018-06-23 04:00:00,11568.0
2018-06-23 05:00:00,11582.0
2018-06-23 06:00:00,11739.0
2018-06-23 07:00:00,11861.0
2018-06-23 08:00:00,12352.0
2018-06-23 09:00:00,13061.0
2018-06-23 10:00:00,13733.0
2018-06-23 11:00:00,14351.0
2018-06-23 12:00:00,14908.0
2018-06-23 13:00:00,15232.0
2018-06-23 14:00:00,15576.0
2018-06-23 15:00:00,15756.0
2018-06-23 16:00:00,16000.0
2018-06-23 17:00:00,16143.0
2018-06-23 18:00:00,16344.0
2018-06-23 19:00:00,16228.0
2018-06-23 20:00:00,15836.0
2018-06-23 21:00:00,15320.0
2018-06-23 22:00:00,15175.0
2018-06-23 23:00:00,14535.0
2018-06-24 00:00:00,13566.0
2018-06-22 01:00:00,13576.0
2018-06-22 02:00:00,12811.0
2018-06-22 03:00:00,12420.0
2018-06-22 04:00:00,12383.0
2018-06-22 05:00:00,12459.0
2018-06-22 06:00:00,12965.0
2018-06-22 07:00:00,13608.0
2018-06-22 08:00:00,14301.0
2018-06-22 09:00:00,14978.0
2018-06-22 10:00:00,15557.0
2018-06-22 11:00:00,16087.0
2018-06-22 12:00:00,16544.0
2018-06-22 13:00:00,17081.0
2018-06-22 14:00:00,17570.0
2018-06-22 15:00:00,17654.0
2018-06-22 16:00:00,17765.0
2018-06-22 17:00:00,17528.0
2018-06-22 18:00:00,17278.0
2018-06-22 19:00:00,16844.0
2018-06-22 20:00:00,16382.0
2018-06-22 21:00:00,15849.0
2018-06-22 22:00:00,15708.0
2018-06-22 23:00:00,14903.0
2018-06-23 00:00:00,13841.0
2018-06-21 01:00:00,14361.0
2018-06-21 02:00:00,13642.0
2018-06-21 03:00:00,13115.0
2018-06-21 04:00:00,12813.0
2018-06-21 05:00:00,12776.0
2018-06-21 06:00:00,13276.0
2018-06-21 07:00:00,13813.0
2018-06-21 08:00:00,14736.0
2018-06-21 09:00:00,15286.0
2018-06-21 10:00:00,15958.0
2018-06-21 11:00:00,16495.0
2018-06-21 12:00:00,17001.0
2018-06-21 13:00:00,17398.0
2018-06-21 14:00:00,17603.0
2018-06-21 15:00:00,17612.0
2018-06-21 16:00:00,17416.0
2018-06-21 17:00:00,17158.0
2018-06-21 18:00:00,16884.0
2018-06-21 19:00:00,16674.0
2018-06-21 20:00:00,16394.0
2018-06-21 21:00:00,16118.0
2018-06-21 22:00:00,16007.0
2018-06-21 23:00:00,15183.0
2018-06-22 00:00:00,14309.0
2018-06-20 01:00:00,14876.0
2018-06-20 02:00:00,14114.0
2018-06-20 03:00:00,13527.0
2018-06-20 04:00:00,13256.0
2018-06-20 05:00:00,13282.0
2018-06-20 06:00:00,13706.0
2018-06-20 07:00:00,14307.0
2018-06-20 08:00:00,15268.0
2018-06-20 09:00:00,16116.0
2018-06-20 10:00:00,16950.0
2018-06-20 11:00:00,17688.0
2018-06-20 12:00:00,18553.0
2018-06-20 13:00:00,19171.0
2018-06-20 14:00:00,19693.0
2018-06-20 15:00:00,20012.0
2018-06-20 16:00:00,20060.0
2018-06-20 17:00:00,19902.0
2018-06-20 18:00:00,19623.0
2018-06-20 19:00:00,19143.0
2018-06-20 20:00:00,18467.0
2018-06-20 21:00:00,17996.0
2018-06-20 22:00:00,17458.0
2018-06-20 23:00:00,16573.0
2018-06-21 00:00:00,15418.0
2018-06-19 01:00:00,16465.0
2018-06-19 02:00:00,15617.0
2018-06-19 03:00:00,15028.0
2018-06-19 04:00:00,14608.0
2018-06-19 05:00:00,14476.0
2018-06-19 06:00:00,14916.0
2018-06-19 07:00:00,15573.0
2018-06-19 08:00:00,16412.0
2018-06-19 09:00:00,17423.0
2018-06-19 10:00:00,18316.0
2018-06-19 11:00:00,19207.0
2018-06-19 12:00:00,19822.0
2018-06-19 13:00:00,20606.0
2018-06-19 14:00:00,21113.0
2018-06-19 15:00:00,21194.0
2018-06-19 16:00:00,21083.0
2018-06-19 17:00:00,20772.0
2018-06-19 18:00:00,20336.0
2018-06-19 19:00:00,19782.0
2018-06-19 20:00:00,19322.0
2018-06-19 21:00:00,18686.0
2018-06-19 22:00:00,18307.0
2018-06-19 23:00:00,17213.0
2018-06-20 00:00:00,15910.0
2018-06-18 01:00:00,15272.0
2018-06-18 02:00:00,14527.0
2018-06-18 03:00:00,13958.0
2018-06-18 04:00:00,13721.0
2018-06-18 05:00:00,13584.0
2018-06-18 06:00:00,14102.0
2018-06-18 07:00:00,14777.0
2018-06-18 08:00:00,15878.0
2018-06-18 09:00:00,17080.0
2018-06-18 10:00:00,18403.0
2018-06-18 11:00:00,19753.0
2018-06-18 12:00:00,20892.0
2018-06-18 13:00:00,21776.0
2018-06-18 14:00:00,22096.0
2018-06-18 15:00:00,22124.0
2018-06-18 16:00:00,22250.0
2018-06-18 17:00:00,22253.0
2018-06-18 18:00:00,22204.0
2018-06-18 19:00:00,22201.0
2018-06-18 20:00:00,21776.0
2018-06-18 21:00:00,21118.0
2018-06-18 22:00:00,20663.0
2018-06-18 23:00:00,19303.0
2018-06-19 00:00:00,17801.0
2018-06-17 01:00:00,13844.0
2018-06-17 02:00:00,13016.0
2018-06-17 03:00:00,12488.0
2018-06-17 04:00:00,12084.0
2018-06-17 05:00:00,11810.0
2018-06-17 06:00:00,11731.0
2018-06-17 07:00:00,11596.0
2018-06-17 08:00:00,12280.0
2018-06-17 09:00:00,13529.0
2018-06-17 10:00:00,15002.0
2018-06-17 11:00:00,16392.0
2018-06-17 12:00:00,17508.0
2018-06-17 13:00:00,18415.0
2018-06-17 14:00:00,19069.0
2018-06-17 15:00:00,19443.0
2018-06-17 16:00:00,19849.0
2018-06-17 17:00:00,20029.0
2018-06-17 18:00:00,20139.0
2018-06-17 19:00:00,19883.0
2018-06-17 20:00:00,19566.0
2018-06-17 21:00:00,18987.0
2018-06-17 22:00:00,18731.0
2018-06-17 23:00:00,17861.0
2018-06-18 00:00:00,16467.0
2018-06-16 01:00:00,13264.0
2018-06-16 02:00:00,12488.0
2018-06-16 03:00:00,12030.0
2018-06-16 04:00:00,11669.0
2018-06-16 05:00:00,11625.0
2018-06-16 06:00:00,11687.0
2018-06-16 07:00:00,11729.0
2018-06-16 08:00:00,12344.0
2018-06-16 09:00:00,13095.0
2018-06-16 10:00:00,14047.0
2018-06-16 11:00:00,15089.0
2018-06-16 12:00:00,16072.0
2018-06-16 13:00:00,16851.0
2018-06-16 14:00:00,17649.0
2018-06-16 15:00:00,18215.0
2018-06-16 16:00:00,18650.0
2018-06-16 17:00:00,18887.0
2018-06-16 18:00:00,19109.0
2018-06-16 19:00:00,18888.0
2018-06-16 20:00:00,18419.0
2018-06-16 21:00:00,17637.0
2018-06-16 22:00:00,17176.0
2018-06-16 23:00:00,16129.0
2018-06-17 00:00:00,14969.0
2018-06-15 01:00:00,13183.0
2018-06-15 02:00:00,12408.0
2018-06-15 03:00:00,11956.0
2018-06-15 04:00:00,11755.0
2018-06-15 05:00:00,11775.0
2018-06-15 06:00:00,12180.0
2018-06-15 07:00:00,12782.0
2018-06-15 08:00:00,13597.0
2018-06-15 09:00:00,14414.0
2018-06-15 10:00:00,15116.0
2018-06-15 11:00:00,16018.0
2018-06-15 12:00:00,16704.0
2018-06-15 13:00:00,17525.0
2018-06-15 14:00:00,18127.0
2018-06-15 15:00:00,18656.0
2018-06-15 16:00:00,18938.0
2018-06-15 17:00:00,19129.0
2018-06-15 18:00:00,19012.0
2018-06-15 19:00:00,18648.0
2018-06-15 20:00:00,18100.0
2018-06-15 21:00:00,17249.0
2018-06-15 22:00:00,16841.0
2018-06-15 23:00:00,15757.0
2018-06-16 00:00:00,14428.0
2018-06-14 01:00:00,13082.0
2018-06-14 02:00:00,12386.0
2018-06-14 03:00:00,12034.0
2018-06-14 04:00:00,11769.0
2018-06-14 05:00:00,11725.0
2018-06-14 06:00:00,12341.0
2018-06-14 07:00:00,12940.0
2018-06-14 08:00:00,13822.0
2018-06-14 09:00:00,14522.0
2018-06-14 10:00:00,15169.0
2018-06-14 11:00:00,16015.0
2018-06-14 12:00:00,16696.0
2018-06-14 13:00:00,17316.0
2018-06-14 14:00:00,17961.0
2018-06-14 15:00:00,18300.0
2018-06-14 16:00:00,18653.0
2018-06-14 17:00:00,18911.0
2018-06-14 18:00:00,18850.0
2018-06-14 19:00:00,18616.0
2018-06-14 20:00:00,17898.0
2018-06-14 21:00:00,17137.0
2018-06-14 22:00:00,16659.0
2018-06-14 23:00:00,15605.0
2018-06-15 00:00:00,14196.0
2018-06-13 01:00:00,13289.0
2018-06-13 02:00:00,12745.0
2018-06-13 03:00:00,12432.0
2018-06-13 04:00:00,12128.0
2018-06-13 05:00:00,12280.0
2018-06-13 06:00:00,12809.0
2018-06-13 07:00:00,13404.0
2018-06-13 08:00:00,14224.0
2018-06-13 09:00:00,14932.0
2018-06-13 10:00:00,15488.0
2018-06-13 11:00:00,16152.0
2018-06-13 12:00:00,16803.0
2018-06-13 13:00:00,17315.0
2018-06-13 14:00:00,17928.0
2018-06-13 15:00:00,18274.0
2018-06-13 16:00:00,18558.0
2018-06-13 17:00:00,18483.0
2018-06-13 18:00:00,18158.0
2018-06-13 19:00:00,17806.0
2018-06-13 20:00:00,17353.0
2018-06-13 21:00:00,16863.0
2018-06-13 22:00:00,16455.0
2018-06-13 23:00:00,15433.0
2018-06-14 00:00:00,14083.0
2018-06-12 01:00:00,12794.0
2018-06-12 02:00:00,12255.0
2018-06-12 03:00:00,11830.0
2018-06-12 04:00:00,11680.0
2018-06-12 05:00:00,11836.0
2018-06-12 06:00:00,12255.0
2018-06-12 07:00:00,13076.0
2018-06-12 08:00:00,13806.0
2018-06-12 09:00:00,14358.0
2018-06-12 10:00:00,14835.0
2018-06-12 11:00:00,15304.0
2018-06-12 12:00:00,15655.0
2018-06-12 13:00:00,16083.0
2018-06-12 14:00:00,16484.0
2018-06-12 15:00:00,16672.0
2018-06-12 16:00:00,16701.0
2018-06-12 17:00:00,16884.0
2018-06-12 18:00:00,17025.0
2018-06-12 19:00:00,16762.0
2018-06-12 20:00:00,16400.0
2018-06-12 21:00:00,16244.0
2018-06-12 22:00:00,16128.0
2018-06-12 23:00:00,15239.0
2018-06-13 00:00:00,14141.0
2018-06-11 01:00:00,12796.0
2018-06-11 02:00:00,12237.0
2018-06-11 03:00:00,11872.0
2018-06-11 04:00:00,11812.0
2018-06-11 05:00:00,11978.0
2018-06-11 06:00:00,12479.0
2018-06-11 07:00:00,13301.0
2018-06-11 08:00:00,14126.0
2018-06-11 09:00:00,14787.0
2018-06-11 10:00:00,15161.0
2018-06-11 11:00:00,15570.0
2018-06-11 12:00:00,15908.0
2018-06-11 13:00:00,16136.0
2018-06-11 14:00:00,16239.0
2018-06-11 15:00:00,16173.0
2018-06-11 16:00:00,16082.0
2018-06-11 17:00:00,15966.0
2018-06-11 18:00:00,15907.0
2018-06-11 19:00:00,15817.0
2018-06-11 20:00:00,15626.0
2018-06-11 21:00:00,15493.0
2018-06-11 22:00:00,15377.0
2018-06-11 23:00:00,14621.0
2018-06-12 00:00:00,13551.0
2018-06-10 01:00:00,12531.0
2018-06-10 02:00:00,11919.0
2018-06-10 03:00:00,11477.0
2018-06-10 04:00:00,11166.0
2018-06-10 05:00:00,11024.0
2018-06-10 06:00:00,11039.0
2018-06-10 07:00:00,10937.0
2018-06-10 08:00:00,11431.0
2018-06-10 09:00:00,12225.0
2018-06-10 10:00:00,13110.0
2018-06-10 11:00:00,13970.0
2018-06-10 12:00:00,14683.0
2018-06-10 13:00:00,15341.0
2018-06-10 14:00:00,15932.0
2018-06-10 15:00:00,16151.0
2018-06-10 16:00:00,16256.0
2018-06-10 17:00:00,16377.0
2018-06-10 18:00:00,16437.0
2018-06-10 19:00:00,16184.0
2018-06-10 20:00:00,15742.0
2018-06-10 21:00:00,15399.0
2018-06-10 22:00:00,15176.0
2018-06-10 23:00:00,14475.0
2018-06-11 00:00:00,13419.0
2018-06-09 01:00:00,12786.0
2018-06-09 02:00:00,12150.0
2018-06-09 03:00:00,11722.0
2018-06-09 04:00:00,11359.0
2018-06-09 05:00:00,11204.0
2018-06-09 06:00:00,11379.0
2018-06-09 07:00:00,11400.0
2018-06-09 08:00:00,11998.0
2018-06-09 09:00:00,12728.0
2018-06-09 10:00:00,13771.0
2018-06-09 11:00:00,14673.0
2018-06-09 12:00:00,15559.0
2018-06-09 13:00:00,16255.0
2018-06-09 14:00:00,16659.0
2018-06-09 15:00:00,16916.0
2018-06-09 16:00:00,17017.0
2018-06-09 17:00:00,17268.0
2018-06-09 18:00:00,17313.0
2018-06-09 19:00:00,16948.0
2018-06-09 20:00:00,16271.0
2018-06-09 21:00:00,15753.0
2018-06-09 22:00:00,15388.0
2018-06-09 23:00:00,14553.0
2018-06-10 00:00:00,13472.0
2018-06-08 01:00:00,13007.0
2018-06-08 02:00:00,12325.0
2018-06-08 03:00:00,11942.0
2018-06-08 04:00:00,11698.0
2018-06-08 05:00:00,11806.0
2018-06-08 06:00:00,12198.0
2018-06-08 07:00:00,12772.0
2018-06-08 08:00:00,13646.0
2018-06-08 09:00:00,14268.0
2018-06-08 10:00:00,15074.0
2018-06-08 11:00:00,15926.0
2018-06-08 12:00:00,16748.0
2018-06-08 13:00:00,17195.0
2018-06-08 14:00:00,17695.0
2018-06-08 15:00:00,17761.0
2018-06-08 16:00:00,17953.0
2018-06-08 17:00:00,17805.0
2018-06-08 18:00:00,17485.0
2018-06-08 19:00:00,17056.0
2018-06-08 20:00:00,16316.0
2018-06-08 21:00:00,15884.0
2018-06-08 22:00:00,15619.0
2018-06-08 23:00:00,14753.0
2018-06-09 00:00:00,13567.0
2018-06-07 01:00:00,11798.0
2018-06-07 02:00:00,11343.0
2018-06-07 03:00:00,11160.0
2018-06-07 04:00:00,11047.0
2018-06-07 05:00:00,11093.0
2018-06-07 06:00:00,11580.0
2018-06-07 07:00:00,12215.0
2018-06-07 08:00:00,12982.0
2018-06-07 09:00:00,13421.0
2018-06-07 10:00:00,13969.0
2018-06-07 11:00:00,14405.0
2018-06-07 12:00:00,14975.0
2018-06-07 13:00:00,15417.0
2018-06-07 14:00:00,16052.0
2018-06-07 15:00:00,16593.0
2018-06-07 16:00:00,17017.0
2018-06-07 17:00:00,17365.0
2018-06-07 18:00:00,17600.0
2018-06-07 19:00:00,17511.0
2018-06-07 20:00:00,17108.0
2018-06-07 21:00:00,16479.0
2018-06-07 22:00:00,16332.0
2018-06-07 23:00:00,15307.0
2018-06-08 00:00:00,14029.0
2018-06-06 01:00:00,12023.0
2018-06-06 02:00:00,11499.0
2018-06-06 03:00:00,11170.0
2018-06-06 04:00:00,10947.0
2018-06-06 05:00:00,11078.0
2018-06-06 06:00:00,11469.0
2018-06-06 07:00:00,12063.0
2018-06-06 08:00:00,12761.0
2018-06-06 09:00:00,13300.0
2018-06-06 10:00:00,13639.0
2018-06-06 11:00:00,13899.0
2018-06-06 12:00:00,14154.0
2018-06-06 13:00:00,14516.0
2018-06-06 14:00:00,14763.0
2018-06-06 15:00:00,14990.0
2018-06-06 16:00:00,15020.0
2018-06-06 17:00:00,15172.0
2018-06-06 18:00:00,15229.0
2018-06-06 19:00:00,15092.0
2018-06-06 20:00:00,14785.0
2018-06-06 21:00:00,14420.0
2018-06-06 22:00:00,14374.0
2018-06-06 23:00:00,13629.0
2018-06-07 00:00:00,12697.0
2018-06-05 01:00:00,11991.0
2018-06-05 02:00:00,11566.0
2018-06-05 03:00:00,11230.0
2018-06-05 04:00:00,11000.0
2018-06-05 05:00:00,11179.0
2018-06-05 06:00:00,11662.0
2018-06-05 07:00:00,12442.0
2018-06-05 08:00:00,13058.0
2018-06-05 09:00:00,13517.0
2018-06-05 10:00:00,14092.0
2018-06-05 11:00:00,14535.0
2018-06-05 12:00:00,14811.0
2018-06-05 13:00:00,15135.0
2018-06-05 14:00:00,15373.0
2018-06-05 15:00:00,15605.0
2018-06-05 16:00:00,15614.0
2018-06-05 17:00:00,15580.0
2018-06-05 18:00:00,15540.0
2018-06-05 19:00:00,15401.0
2018-06-05 20:00:00,15101.0
2018-06-05 21:00:00,14800.0
2018-06-05 22:00:00,14624.0
2018-06-05 23:00:00,13922.0
2018-06-06 00:00:00,12833.0
2018-06-04 01:00:00,12051.0
2018-06-04 02:00:00,11590.0
2018-06-04 03:00:00,11253.0
2018-06-04 04:00:00,11028.0
2018-06-04 05:00:00,11185.0
2018-06-04 06:00:00,11729.0
2018-06-04 07:00:00,12499.0
2018-06-04 08:00:00,13282.0
2018-06-04 09:00:00,13904.0
2018-06-04 10:00:00,14324.0
2018-06-04 11:00:00,14764.0
2018-06-04 12:00:00,15165.0
2018-06-04 13:00:00,15465.0
2018-06-04 14:00:00,15806.0
2018-06-04 15:00:00,16075.0
2018-06-04 16:00:00,16256.0
2018-06-04 17:00:00,16431.0
2018-06-04 18:00:00,16510.0
2018-06-04 19:00:00,16323.0
2018-06-04 20:00:00,15888.0
2018-06-04 21:00:00,15360.0
2018-06-04 22:00:00,15002.0
2018-06-04 23:00:00,14201.0
2018-06-05 00:00:00,12869.0
2018-06-03 01:00:00,12500.0
2018-06-03 02:00:00,11823.0
2018-06-03 03:00:00,11374.0
2018-06-03 04:00:00,11132.0
2018-06-03 05:00:00,10994.0
2018-06-03 06:00:00,10863.0
2018-06-03 07:00:00,10906.0
2018-06-03 08:00:00,11383.0
2018-06-03 09:00:00,12274.0
2018-06-03 10:00:00,13182.0
2018-06-03 11:00:00,13853.0
2018-06-03 12:00:00,14594.0
2018-06-03 13:00:00,15147.0
2018-06-03 14:00:00,15698.0
2018-06-03 15:00:00,16017.0
2018-06-03 16:00:00,16337.0
2018-06-03 17:00:00,16588.0
2018-06-03 18:00:00,16635.0
2018-06-03 19:00:00,16428.0
2018-06-03 20:00:00,16039.0
2018-06-03 21:00:00,15378.0
2018-06-03 22:00:00,15037.0
2018-06-03 23:00:00,14122.0
2018-06-04 00:00:00,12969.0
2018-06-02 01:00:00,13191.0
2018-06-02 02:00:00,12475.0
2018-06-02 03:00:00,11980.0
2018-06-02 04:00:00,11617.0
2018-06-02 05:00:00,11582.0
2018-06-02 06:00:00,11717.0
2018-06-02 07:00:00,11859.0
2018-06-02 08:00:00,12167.0
2018-06-02 09:00:00,12923.0
2018-06-02 10:00:00,13674.0
2018-06-02 11:00:00,14390.0
2018-06-02 12:00:00,14975.0
2018-06-02 13:00:00,15502.0
2018-06-02 14:00:00,15797.0
2018-06-02 15:00:00,15999.0
2018-06-02 16:00:00,16302.0
2018-06-02 17:00:00,16534.0
2018-06-02 18:00:00,16581.0
2018-06-02 19:00:00,16403.0
2018-06-02 20:00:00,16070.0
2018-06-02 21:00:00,15478.0
2018-06-02 22:00:00,15244.0
2018-06-02 23:00:00,14520.0
2018-06-03 00:00:00,13487.0
2018-06-01 01:00:00,13938.0
2018-06-01 02:00:00,13169.0
2018-06-01 03:00:00,12711.0
2018-06-01 04:00:00,12420.0
2018-06-01 05:00:00,12443.0
2018-06-01 06:00:00,13073.0
2018-06-01 07:00:00,13738.0
2018-06-01 08:00:00,14539.0
2018-06-01 09:00:00,15297.0
2018-06-01 10:00:00,15899.0
2018-06-01 11:00:00,16579.0
2018-06-01 12:00:00,17104.0
2018-06-01 13:00:00,17654.0
2018-06-01 14:00:00,18125.0
2018-06-01 15:00:00,18465.0
2018-06-01 16:00:00,18490.0
2018-06-01 17:00:00,18459.0
2018-06-01 18:00:00,18075.0
2018-06-01 19:00:00,17482.0
2018-06-01 20:00:00,17027.0
2018-06-01 21:00:00,16485.0
2018-06-01 22:00:00,16182.0
2018-06-01 23:00:00,15297.0
2018-06-02 00:00:00,14112.0
2018-05-31 01:00:00,14095.0
2018-05-31 02:00:00,13464.0
2018-05-31 03:00:00,13052.0
2018-05-31 04:00:00,12861.0
2018-05-31 05:00:00,12990.0
2018-05-31 06:00:00,13495.0
2018-05-31 07:00:00,14373.0
2018-05-31 08:00:00,15261.0
2018-05-31 09:00:00,16066.0
2018-05-31 10:00:00,16782.0
2018-05-31 11:00:00,17600.0
2018-05-31 12:00:00,18204.0
2018-05-31 13:00:00,18947.0
2018-05-31 14:00:00,19611.0
2018-05-31 15:00:00,20036.0
2018-05-31 16:00:00,20129.0
2018-05-31 17:00:00,20077.0
2018-05-31 18:00:00,19718.0
2018-05-31 19:00:00,19302.0
2018-05-31 20:00:00,18623.0
2018-05-31 21:00:00,18033.0
2018-05-31 22:00:00,17575.0
2018-05-31 23:00:00,16419.0
2018-06-01 00:00:00,14981.0
2018-05-30 01:00:00,14772.0
2018-05-30 02:00:00,13972.0
2018-05-30 03:00:00,13578.0
2018-05-30 04:00:00,13274.0
2018-05-30 05:00:00,13302.0
2018-05-30 06:00:00,13784.0
2018-05-30 07:00:00,14624.0
2018-05-30 08:00:00,15615.0
2018-05-30 09:00:00,16304.0
2018-05-30 10:00:00,16993.0
2018-05-30 11:00:00,17779.0
2018-05-30 12:00:00,18601.0
2018-05-30 13:00:00,19265.0
2018-05-30 14:00:00,19705.0
2018-05-30 15:00:00,19873.0
2018-05-30 16:00:00,19898.0
2018-05-30 17:00:00,19608.0
